url,date,tweet,severity
https://twitter.com/daviesinator/status/903323502979162112,Thu Aug 31 18:28:00 2017,RT @natebeeler: Don't miss my toon on Hurricane Harvey: https://t.co/Zf1dNNk6We https://t.co/ZNABMSyqUj,0.242648922327
https://twitter.com/harbormunoz/status/903319524904022016,Thu Aug 31 18:12:12 2017,RT @natebeeler: Don't miss my toon on Hurricane Harvey: https://t.co/Zf1dNNk6We https://t.co/ZNABMSyqUj,0.242648922327
https://twitter.com/TRMirCat/status/903333656177111041,Thu Aug 31 19:08:21 2017,RT @natebeeler: Don't miss my toon on Hurricane Harvey: https://t.co/Zf1dNNk6We https://t.co/ZNABMSyqUj,0.242648922327
https://twitter.com/Doc_Borous/status/903340595355123712,Thu Aug 31 19:35:55 2017,RT @natebeeler: Don't miss my toon on Hurricane Harvey: https://t.co/Zf1dNNk6We https://t.co/ZNABMSyqUj,0.242648922327
https://twitter.com/doylerpryor/status/903322172671844352,Thu Aug 31 18:22:43 2017,RT @natebeeler: Don't miss my toon on Hurricane Harvey: https://t.co/Zf1dNNk6We https://t.co/ZNABMSyqUj,0.242648922327
https://twitter.com/lashawn_mo28/status/903335208988143617,Thu Aug 31 19:14:31 2017,RT @natebeeler: Don't miss my toon on Hurricane Harvey: https://t.co/Zf1dNNk6We https://t.co/ZNABMSyqUj,0.242648922327
https://twitter.com/DBDvl/status/903313950498021378,Thu Aug 31 17:50:03 2017,RT @natebeeler: Don't miss my toon on Hurricane Harvey: https://t.co/Zf1dNNk6We https://t.co/ZNABMSyqUj,0.242648922327
https://twitter.com/MarkWBennett/status/903315806729240576,Thu Aug 31 17:57:25 2017,RT @natebeeler: Don't miss my toon on Hurricane Harvey: https://t.co/Zf1dNNk6We https://t.co/ZNABMSyqUj,0.242648922327
https://twitter.com/micknuggetz/status/903309640384954368,Thu Aug 31 17:32:55 2017,RT @natebeeler: Don't miss my toon on Hurricane Harvey: https://t.co/Zf1dNNk6We https://t.co/ZNABMSyqUj,0.242648922327
https://twitter.com/THE_MrRight/status/903314009826369536,Thu Aug 31 17:50:17 2017,RT @natebeeler: Don't miss my toon on Hurricane Harvey: https://t.co/Zf1dNNk6We https://t.co/ZNABMSyqUj,0.242648922327
https://twitter.com/DReeseWx/status/903339277118996481,Thu Aug 31 19:30:41 2017,RT @natebeeler: Don't miss my toon on Hurricane Harvey: https://t.co/Zf1dNNk6We https://t.co/ZNABMSyqUj,0.242648922327
https://twitter.com/RobbiePRguy/status/903310659219316736,Thu Aug 31 17:36:58 2017,RT @natebeeler: Don't miss my toon on Hurricane Harvey: https://t.co/Zf1dNNk6We https://t.co/ZNABMSyqUj,0.242648922327
https://twitter.com/Wave_Dag/status/903324607675027458,Thu Aug 31 18:32:24 2017,RT @natebeeler: Don't miss my toon on Hurricane Harvey: https://t.co/Zf1dNNk6We https://t.co/ZNABMSyqUj,0.242648922327
https://twitter.com/paul_crupi/status/903312563039072256,Thu Aug 31 17:44:32 2017,RT @natebeeler: Don't miss my toon on Hurricane Harvey: https://t.co/Zf1dNNk6We https://t.co/ZNABMSyqUj,0.242648922327
https://twitter.com/ConnerLeo/status/903322365366386688,Thu Aug 31 18:23:29 2017,RT @natebeeler: Don't miss my toon on Hurricane Harvey: https://t.co/Zf1dNNk6We https://t.co/ZNABMSyqUj,0.242648922327
https://twitter.com/PeterBirdsong/status/903341089758879753,Thu Aug 31 19:37:53 2017,RT @natebeeler: Don't miss my toon on Hurricane Harvey: https://t.co/Zf1dNNk6We https://t.co/ZNABMSyqUj,0.242648922327
https://twitter.com/DesireeSeattle/status/903309600195133440,Thu Aug 31 17:32:46 2017,RT @natebeeler: Don't miss my toon on Hurricane Harvey: https://t.co/Zf1dNNk6We https://t.co/ZNABMSyqUj,0.242648922327
https://twitter.com/stephiegal/status/903334301571448834,Thu Aug 31 19:10:55 2017,Hero saves 50 people including babies &amp; the sick from Hurricane Harvey floods in a boat after rescuers fail to show https://t.co/qq1ccPBoop,0.24270528819
https://twitter.com/bendynaa/status/903328638434545664,Thu Aug 31 18:48:25 2017,Even MSNBC got sick of Al Jazeera Climate Change alarmists rant and cut him off. A reporter cut off - that's news. https://t.co/UD7fQy08VA,0.24270528819
https://twitter.com/OverTheMoonbat/status/903320209456377856,Thu Aug 31 18:14:55 2017,#Harvey #HarveyFlood (Port Arthur) Hero saves 50 people including babies and the sick https://t.co/PBf1hXiNB4 | #tcot #PJNET,0.24270528819
https://twitter.com/Buddy3880309/status/903317656945774592,Thu Aug 31 18:04:46 2017,Hero saves 50 people including babies and the sick from Hurricane Harvey floods in a boat after rescuers failed https://t.co/HYD6amOUgW,0.24270528819
https://twitter.com/AlrightTV/status/903326048426663936,Thu Aug 31 18:38:07 2017,Hero saves 50 people including babies and the sick from Harvey floods in a boat after rescuers failed to show https://t.co/BiJxtaotUZ,0.24270528819
https://twitter.com/CrystalRenea__/status/903127939201585152,Thu Aug 31 05:30:54 2017,When the storm comes it affects us all...no exemptions if you're white or black rich or poor...we all hurt we... https://t.co/oa0gSgXRLg,0.257035331848
https://twitter.com/TinaHubbs/status/902904488146718720,Wed Aug 30 14:42:59 2017,So sad to see this but so happy to see and hear about all the people going there to help save the animals that... https://t.co/YtiUNhi22r,0.265199559301
https://twitter.com/Campaign_2K/status/903324501630484480,Thu Aug 31 18:31:58 2017,Hurricane Harvey is the worst of its kind we are VERY sorry #hurricane #texas #harvey,0.267510707163
https://twitter.com/pamrichmond1/status/903189081726865408,Thu Aug 31 09:33:52 2017,@CNN I hate this flood hit Texas BUT 2 see ppl working together 2 help others is a good feeling! It shows we can work 2gether,0.270732407982
https://twitter.com/xxpaaigexx/status/903090841320923136,Thu Aug 31 03:03:29 2017,RT @ZadockDinkelma1: I really wish I could be down in Houston or corpus to help out with the hurricane Harvey damage,0.276506583426
https://twitter.com/RGuzman3rd/status/903089507272097792,Thu Aug 31 02:58:11 2017,RT @ZadockDinkelma1: I really wish I could be down in Houston or corpus to help out with the hurricane Harvey damage,0.276506583426
https://twitter.com/briana_30_/status/903089572405362688,Thu Aug 31 02:58:27 2017,RT @ZadockDinkelma1: I really wish I could be down in Houston or corpus to help out with the hurricane Harvey damage,0.276506583426
https://twitter.com/ColtonLMugrage/status/903018851725709312,Wed Aug 30 22:17:26 2017,Real talk I wish I lived in Houston so I could help with the hurricane relief.,0.276506583426
https://twitter.com/carlos56hill/status/903092060101758977,Thu Aug 31 03:08:20 2017,RT @ZadockDinkelma1: I really wish I could be down in Houston or corpus to help out with the hurricane Harvey damage,0.276506583426
https://twitter.com/lebrock2461/status/903280444375957504,Thu Aug 31 15:36:54 2017,RT @ZadockDinkelma1: I really wish I could be down in Houston or corpus to help out with the hurricane Harvey damage,0.276506583426
https://twitter.com/_sammwheelton/status/903101665120747525,Thu Aug 31 03:46:30 2017,Really wish I could fly to Houston to help the hurricane victims,0.276506583426
https://twitter.com/juanito_1399/status/903097452219260928,Thu Aug 31 03:29:46 2017,RT @ZadockDinkelma1: I really wish I could be down in Houston or corpus to help out with the hurricane Harvey damage,0.276506583426
https://twitter.com/sabanahhh/status/903118370123513856,Thu Aug 31 04:52:53 2017,RT @ZadockDinkelma1: I really wish I could be down in Houston or corpus to help out with the hurricane Harvey damage,0.276506583426
https://twitter.com/maannuel_22/status/903091813367652352,Thu Aug 31 03:07:21 2017,RT @ZadockDinkelma1: I really wish I could be down in Houston or corpus to help out with the hurricane Harvey damage,0.276506583426
https://twitter.com/1077TheBull/status/903056515107520514,Thu Aug 31 00:47:05 2017,This breaks my heart. I wish I could do more to help. I am just heartbroken reading this. ~ Joe Greenwood https://t.co/sx84wpYAFO,0.276506583426
https://twitter.com/ZadockDinkelma1/status/903080288363872256,Thu Aug 31 02:21:33 2017,I really wish I could be down in Houston or corpus to help out with the hurricane Harvey damage,0.276506583426
https://twitter.com/KChapmanCBS12/status/903234240908845056,Thu Aug 31 12:33:18 2017,There they go! Pathfinders Task Force off to help flood victims in Houston. We wish them well! @CBS12 https://t.co/g1kDvzm3LD,0.276506583426
https://twitter.com/Big_Dawg77/status/903088453801398272,Thu Aug 31 02:54:00 2017,RT @ZadockDinkelma1: I really wish I could be down in Houston or corpus to help out with the hurricane Harvey damage,0.276506583426
https://twitter.com/wreinke/status/903340034534907904,Thu Aug 31 19:33:42 2017,Bet Tesla owners in Texas are not concerned with the gas shortage due to hurricane Harvey!  I wish I had one now!,0.276506583426
https://twitter.com/may115aubrey/status/903328041555947521,Thu Aug 31 18:46:02 2017,Really wish I could go down to Texas and volunteer and just help people during this awful time #Harvey,0.276506583426
https://twitter.com/Jimmysolis52/status/903275077579493377,Thu Aug 31 15:15:35 2017,RT @ZadockDinkelma1: I really wish I could be down in Houston or corpus to help out with the hurricane Harvey damage,0.276506583426
https://twitter.com/_ashleydynamite/status/903081242236780544,Thu Aug 31 02:25:21 2017,RT @ZadockDinkelma1: I really wish I could be down in Houston or corpus to help out with the hurricane Harvey damage,0.276506583426
https://twitter.com/HoustonDSA/status/902233630394736640,Mon Aug 28 18:17:14 2017,If you wish to donate: https://t.co/CMsOmSz78F   To receive (non-emergency) help / volunteer after storm: https://t.co/xiU5nMzsBR  #Harvey,0.276506583426
https://twitter.com/KatelynIMtz/status/903086999007100929,Thu Aug 31 02:48:13 2017,RT @ZadockDinkelma1: I really wish I could be down in Houston or corpus to help out with the hurricane Harvey damage,0.276506583426
https://twitter.com/_justinealana/status/903281573490982913,Thu Aug 31 15:41:23 2017,RT @ZadockDinkelma1: I really wish I could be down in Houston or corpus to help out with the hurricane Harvey damage,0.276506583426
https://twitter.com/mandycosgrove_/status/903115769441026048,Thu Aug 31 04:42:33 2017,RT @_sammwheelton: Really wish I could fly to Houston to help the hurricane victims,0.276506583426
https://twitter.com/coachmo5523/status/903086410760105984,Thu Aug 31 02:45:53 2017,RT @ZadockDinkelma1: I really wish I could be down in Houston or corpus to help out with the hurricane Harvey damage,0.276506583426
https://twitter.com/daisy_ramires1/status/903081093330419712,Thu Aug 31 02:24:45 2017,RT @ZadockDinkelma1: I really wish I could be down in Houston or corpus to help out with the hurricane Harvey damage,0.276506583426
https://twitter.com/Dr_Decible_Jr/status/903343454528393217,Thu Aug 31 19:47:17 2017,Sorry but Lt. General Russel Honore` just doesn't seem to know that President Trump was working with the Texas... https://t.co/XCHa5pysLV,0.281429962187
https://twitter.com/JWPascale/status/903269132359127044,Thu Aug 31 14:51:57 2017,Well if this doesn't make you weep uncontrollably in a Starbucks while you're trying to work then you're not alive https://t.co/AF1vzs7a8O,0.286067474809
https://twitter.com/HeelDegenerate/status/903013389936594945,Wed Aug 30 21:55:43 2017,ATTN ALL FOLLOWERS: Please donate anything you can to the victims in Texas. I've gone through a bad storm before &amp; trust me they need help,0.286536478822
https://twitter.com/CBCSask/status/903316457014128640,Thu Aug 31 18:00:00 2017,'It hurts my heart': Sask. Roughrider Willie Jefferson's Texas hometown hit by Harvey floodwaters https://t.co/lW3zDVyCqK #riders,0.28810265802
https://twitter.com/bigstar97dotcom/status/903302407161085956,Thu Aug 31 17:04:11 2017,#texasstrong  Go get your Hurts Donut - Frisco Texas and help the victims of Harvey.   Details Below- https://t.co/ZkRNyT3eqJ,0.28810265802
https://twitter.com/Scottjorgensen/status/903060162537250816,Thu Aug 31 01:01:35 2017,One of my cousins in Houston has lost his families home Their in need of a little help. https://t.co/Dp6ABvMZGA,0.29011620764
https://twitter.com/whidden_colin/status/903061076086071297,Thu Aug 31 01:05:13 2017,RT @Scottjorgensen: One of my cousins in Houston has lost his families home Their in need of a little help. https://t.co/Dp6ABvMZGA,0.29011620764
https://twitter.com/FCope6/status/902549231533268992,Tue Aug 29 15:11:20 2017,@AirFranceUK Need help w Bking #KV87ZT. Will miss 1st leg DUB-CDG (AF1817) bc Houston storm. But need to confirm 2nd leg (AF1616) on 10 Sept,0.291375921037
https://twitter.com/BigCatTrucker/status/902952791358013440,Wed Aug 30 17:54:56 2017,Houston! Now it's time to work together. The worst is over now. Help is on the way!  #TheStormIsOverNow #KirkFrankin https://t.co/88f0jRxqrU,0.296061529791
https://twitter.com/TCMomsBlog/status/903044675229102080,Thu Aug 31 00:00:02 2017,The devastation from Hurricane Harvey is very real and very scary. The storm damage in Houston has gone from bad... https://t.co/RTM91l3nqs,0.296742157182
https://twitter.com/gidgetgoes2hell/status/902986710992093184,Wed Aug 30 20:09:43 2017,I fucking HATE YOU you filthy cocksucker https://t.co/M3nRL7NxuL Nothing would make me happier than to see you eaten by an alligator #POTUS,0.297665658215
https://twitter.com/RickHnter_4/status/902314960331689984,Mon Aug 28 23:40:25 2017,I hate it had to take a storm for Houston to come together like this .Everyone offering help volunteering and shit...its beautiful to see,0.297665658215
https://twitter.com/Dyke67ny/status/903334412489777152,Thu Aug 31 19:11:21 2017,#HATE: Pastor claims #HurricaneHarvey was G-d's punishment for #Texas failure to pass anti-LGBT law https://t.co/ijAZeFw94T #LGBT #Religion,0.297665658215
https://twitter.com/werqinggirl/status/902894708363595776,Wed Aug 30 14:04:08 2017,In case you're feeling helpless can't get to Houston and want to help in some capcity. https://t.co/K4ozo7Cvzb,0.303444851587
